
encoding train: 0it [00:00, ?it/s]Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
encoding train: 0it [00:03, ?it/s, docs=1, tokens=167]
encoding validation: 343it [00:00, 1315.81it/s, docs=577, tokens=119156]
encoding validation: 343it [00:00, 1315.81it/s, docs=578, tokens=119367]
encoding validation: 343it [00:00, 1315.81it/s, docs=579, tokens=119476]
encoding validation: 343it [00:00, 1315.81it/s, docs=580, tokens=119661]
encoding validation: 343it [00:00, 1315.81it/s, docs=581, tokens=119823]
encoding validation: 343it [00:00, 1315.81it/s, docs=582, tokens=120009]
encoding validation: 343it [00:00, 1315.81it/s, docs=583, tokens=120254]
encoding validation: 343it [00:00, 1315.81it/s, docs=584, tokens=120404]
encoding validation: 343it [00:00, 1315.81it/s, docs=585, tokens=120711]
encoding validation: 343it [00:00, 1315.81it/s, docs=586, tokens=120954]
encoding validation: 343it [00:00, 1315.81it/s, docs=587, tokens=121078]
encoding validation: 343it [00:00, 1315.81it/s, docs=588, tokens=121294]
encoding validation: 343it [00:00, 1315.81it/s, docs=589, tokens=121500]
encoding validation: 343it [00:00, 1315.81it/s, docs=590, tokens=121690]
encoding validation: 343it [00:00, 1315.81it/s, docs=591, tokens=121907]
encoding validation: 343it [00:00, 1315.81it/s, docs=592, tokens=122251]
encoding validation: 343it [00:00, 1315.81it/s, docs=593, tokens=122408]
encoding validation: 343it [00:00, 1315.81it/s, docs=594, tokens=122574]
encoding validation: 343it [00:00, 1315.81it/s, docs=595, tokens=122734]
encoding validation: 343it [00:00, 1315.81it/s, docs=596, tokens=122951]
encoding validation: 343it [00:00, 1315.81it/s, docs=597, tokens=123125]
encoding validation: 343it [00:00, 1315.81it/s, docs=598, tokens=123330]
encoding validation: 343it [00:00, 1315.81it/s, docs=599, tokens=123521]
encoding validation: 343it [00:00, 1315.81it/s, docs=600, tokens=123691]
encoding validation: 343it [00:00, 1315.81it/s, docs=601, tokens=123848]
encoding validation: 343it [00:00, 1315.81it/s, docs=602, tokens=124108]
encoding validation: 343it [00:00, 1315.81it/s, docs=603, tokens=124295]
encoding validation: 343it [00:00, 1315.81it/s, docs=604, tokens=124521]
encoding validation: 343it [00:00, 1315.81it/s, docs=605, tokens=124697]
encoding validation: 343it [00:00, 1315.81it/s, docs=606, tokens=124876]
encoding validation: 343it [00:00, 1315.81it/s, docs=607, tokens=125167]
encoding validation: 343it [00:00, 1315.81it/s, docs=608, tokens=125397]
encoding validation: 343it [00:00, 1315.81it/s, docs=609, tokens=125591]
encoding validation: 343it [00:00, 1315.81it/s, docs=610, tokens=125777]
encoding validation: 343it [00:00, 1315.81it/s, docs=611, tokens=125961]
encoding validation: 343it [00:00, 1315.81it/s, docs=612, tokens=126141]
encoding validation: 343it [00:00, 1315.81it/s, docs=613, tokens=126312]
encoding validation: 343it [00:00, 1315.81it/s, docs=614, tokens=126468]
encoding validation: 343it [00:00, 1315.81it/s, docs=615, tokens=126648]
encoding validation: 343it [00:00, 1315.81it/s, docs=616, tokens=126845]
encoding validation: 343it [00:00, 1315.81it/s, docs=617, tokens=127039]
encoding validation: 343it [00:00, 1315.81it/s, docs=618, tokens=127191]
encoding validation: 343it [00:00, 1315.81it/s, docs=619, tokens=127448]
encoding validation: 343it [00:00, 1315.81it/s, docs=620, tokens=127688]
encoding validation: 343it [00:00, 1315.81it/s, docs=621, tokens=127851]
encoding validation: 343it [00:00, 1315.81it/s, docs=622, tokens=128075]
encoding validation: 343it [00:00, 1315.81it/s, docs=623, tokens=128240]
encoding validation: 343it [00:00, 1315.81it/s, docs=624, tokens=128434]
encoding validation: 343it [00:00, 1315.81it/s, docs=625, tokens=128595]
encoding validation: 343it [00:00, 1315.81it/s, docs=626, tokens=128725]
encoding validation: 343it [00:00, 1315.81it/s, docs=627, tokens=128919]
encoding validation: 343it [00:00, 1315.81it/s, docs=628, tokens=129108]
encoding validation: 343it [00:00, 1315.81it/s, docs=629, tokens=129292]
encoding validation: 343it [00:00, 1315.81it/s, docs=630, tokens=129486]
encoding validation: 343it [00:00, 1315.81it/s, docs=631, tokens=129619]
encoding validation: 343it [00:00, 1315.81it/s, docs=632, tokens=129825]
encoding validation: 343it [00:00, 1315.81it/s, docs=633, tokens=130054]
encoding validation: 343it [00:00, 1315.81it/s, docs=634, tokens=130248]
encoding validation: 343it [00:00, 1315.81it/s, docs=635, tokens=130424]
encoding validation: 343it [00:00, 1315.81it/s, docs=636, tokens=130561]
encoding validation: 343it [00:00, 1315.81it/s, docs=637, tokens=130726]
encoding validation: 343it [00:00, 1315.81it/s, docs=638, tokens=130967]
encoding validation: 343it [00:00, 1315.81it/s, docs=639, tokens=131158]
encoding validation: 343it [00:00, 1315.81it/s, docs=640, tokens=131336]
encoding validation: 343it [00:00, 1315.81it/s, docs=641, tokens=131551]
encoding validation: 343it [00:00, 1315.81it/s, docs=642, tokens=131706]
encoding validation: 343it [00:00, 1315.81it/s, docs=643, tokens=131830]
encoding validation: 343it [00:00, 1315.81it/s, docs=644, tokens=132005]
encoding validation: 343it [00:00, 1315.81it/s, docs=645, tokens=132276]
encoding validation: 343it [00:00, 1315.81it/s, docs=646, tokens=132483]
encoding validation: 343it [00:00, 1315.81it/s, docs=647, tokens=132688]
encoding validation: 343it [00:00, 1315.81it/s, docs=648, tokens=132885]
encoding validation: 343it [00:00, 1315.81it/s, docs=649, tokens=133032]
encoding validation: 343it [00:00, 1315.81it/s, docs=650, tokens=133197]
encoding validation: 343it [00:00, 1315.81it/s, docs=651, tokens=133394]
encoding validation: 343it [00:00, 1315.81it/s, docs=652, tokens=133652]
encoding validation: 343it [00:00, 1315.81it/s, docs=653, tokens=133838]
encoding validation: 343it [00:00, 1315.81it/s, docs=654, tokens=134057]
encoding validation: 343it [00:00, 1315.81it/s, docs=655, tokens=134330]
encoding validation: 343it [00:00, 1315.81it/s, docs=656, tokens=134541]
encoding validation: 343it [00:00, 1315.81it/s, docs=657, tokens=134706]
encoding validation: 343it [00:00, 1315.81it/s, docs=658, tokens=134949]
encoding validation: 343it [00:00, 1315.81it/s, docs=659, tokens=135110]
encoding validation: 343it [00:00, 1315.81it/s, docs=660, tokens=135261]
encoding validation: 343it [00:00, 1315.81it/s, docs=661, tokens=135520]
encoding validation: 343it [00:00, 1315.81it/s, docs=662, tokens=135698]
encoding validation: 343it [00:00, 1315.81it/s, docs=663, tokens=135850]
encoding validation: 343it [00:00, 1315.81it/s, docs=664, tokens=136134]
encoding validation: 343it [00:00, 1315.81it/s, docs=665, tokens=136320]
encoding validation: 343it [00:00, 1315.81it/s, docs=666, tokens=136565]
encoding validation: 343it [00:00, 1315.81it/s, docs=667, tokens=136715]
encoding validation: 343it [00:00, 1315.81it/s, docs=668, tokens=136948]
encoding validation: 343it [00:00, 1315.81it/s, docs=669, tokens=137128]
encoding validation: 343it [00:00, 1315.81it/s, docs=670, tokens=137285]
encoding validation: 343it [00:00, 1315.81it/s, docs=671, tokens=137533]
encoding validation: 343it [00:00, 1315.81it/s, docs=672, tokens=137725]
encoding validation: 343it [00:00, 1315.81it/s, docs=673, tokens=137900]
encoding validation: 343it [00:00, 1315.81it/s, docs=674, tokens=138077]
encoding validation: 343it [00:00, 1315.81it/s, docs=675, tokens=138305]
encoding validation: 343it [00:00, 1315.81it/s, docs=676, tokens=138496]
encoding validation: 343it [00:00, 1315.81it/s, docs=677, tokens=138642]
encoding validation: 343it [00:00, 1315.81it/s, docs=678, tokens=138789]
encoding validation: 343it [00:00, 1315.81it/s, docs=679, tokens=138977]
encoding validation: 343it [00:00, 1315.81it/s, docs=680, tokens=139220]
encoding validation: 343it [00:00, 1315.81it/s, docs=681, tokens=139361]
encoding validation: 343it [00:00, 1315.81it/s, docs=682, tokens=139546]
encoding validation: 343it [00:00, 1315.81it/s, docs=683, tokens=139787]
encoding validation: 343it [00:00, 1315.81it/s, docs=684, tokens=140013]
encoding validation: 343it [00:00, 1315.81it/s, docs=685, tokens=140161]
encoding validation: 343it [00:00, 1315.81it/s, docs=686, tokens=140349]
encoding validation: 343it [00:00, 1315.81it/s, docs=687, tokens=140519]
encoding validation: 343it [00:00, 1315.81it/s, docs=688, tokens=140738]
encoding validation: 343it [00:00, 1315.81it/s, docs=689, tokens=140891]
encoding validation: 343it [00:00, 1315.81it/s, docs=690, tokens=141241]
encoding validation: 343it [00:00, 1315.81it/s, docs=691, tokens=141463]
encoding validation: 343it [00:00, 1315.81it/s, docs=692, tokens=141687]
encoding validation: 343it [00:00, 1315.81it/s, docs=693, tokens=141989]
encoding validation: 343it [00:00, 1315.81it/s, docs=694, tokens=142219]
encoding validation: 343it [00:00, 1315.81it/s, docs=695, tokens=142388]
encoding validation: 343it [00:00, 1315.81it/s, docs=696, tokens=142548]
encoding validation: 343it [00:00, 1315.81it/s, docs=697, tokens=142741]
encoding validation: 343it [00:00, 1315.81it/s, docs=698, tokens=142972]
encoding validation: 343it [00:00, 1315.81it/s, docs=699, tokens=143186]
encoding validation: 343it [00:00, 1315.81it/s, docs=700, tokens=143383]
encoding validation: 343it [00:00, 1315.81it/s, docs=701, tokens=143584]
encoding validation: 343it [00:00, 1315.81it/s, docs=702, tokens=143778]
encoding validation: 343it [00:00, 1315.81it/s, docs=703, tokens=143996]
encoding validation: 343it [00:00, 1315.81it/s, docs=704, tokens=144232]
encoding validation: 343it [00:00, 1315.81it/s, docs=705, tokens=144421]
encoding validation: 705it [00:00, 2130.63it/s, docs=705, tokens=144421]
encoding validation: 705it [00:00, 2130.63it/s, docs=706, tokens=144690]
encoding validation: 705it [00:00, 2130.63it/s, docs=707, tokens=144968]
encoding validation: 705it [00:00, 2130.63it/s, docs=708, tokens=145124]
encoding validation: 705it [00:00, 2130.63it/s, docs=709, tokens=145307]
encoding validation: 705it [00:00, 2130.63it/s, docs=710, tokens=145575]
encoding validation: 705it [00:00, 2130.63it/s, docs=711, tokens=145749]
encoding validation: 705it [00:00, 2130.63it/s, docs=712, tokens=145948]
encoding validation: 705it [00:00, 2130.63it/s, docs=713, tokens=146089]
encoding validation: 705it [00:00, 2130.63it/s, docs=714, tokens=146292]
encoding validation: 705it [00:00, 2130.63it/s, docs=715, tokens=146620]
encoding validation: 705it [00:00, 2130.63it/s, docs=716, tokens=146846]
encoding validation: 705it [00:00, 2130.63it/s, docs=717, tokens=147153]
encoding validation: 705it [00:00, 2130.63it/s, docs=718, tokens=147366]
encoding validation: 705it [00:00, 2130.63it/s, docs=719, tokens=147614]
encoding validation: 705it [00:00, 2130.63it/s, docs=720, tokens=147904]
encoding validation: 705it [00:00, 2130.63it/s, docs=721, tokens=148146]
encoding validation: 705it [00:00, 2130.63it/s, docs=722, tokens=148402]
encoding validation: 705it [00:00, 2130.63it/s, docs=723, tokens=148583]
encoding validation: 705it [00:00, 2130.63it/s, docs=724, tokens=148865]
encoding validation: 705it [00:00, 2130.63it/s, docs=725, tokens=149071]
encoding validation: 705it [00:00, 2130.63it/s, docs=726, tokens=149219]
encoding validation: 705it [00:00, 2130.63it/s, docs=727, tokens=149437]
encoding validation: 705it [00:00, 2130.63it/s, docs=728, tokens=149630]
encoding validation: 705it [00:00, 2130.63it/s, docs=729, tokens=149869]
encoding validation: 705it [00:00, 2130.63it/s, docs=730, tokens=150019]
encoding validation: 705it [00:00, 2130.63it/s, docs=731, tokens=150191]
encoding validation: 705it [00:00, 2130.63it/s, docs=732, tokens=150411]
encoding validation: 705it [00:00, 2130.63it/s, docs=733, tokens=150621]
encoding validation: 705it [00:00, 2130.63it/s, docs=734, tokens=150795]
encoding validation: 705it [00:00, 2130.63it/s, docs=735, tokens=151009]
encoding validation: 705it [00:00, 2130.63it/s, docs=736, tokens=151148]
encoding validation: 705it [00:00, 2130.63it/s, docs=737, tokens=151355]
encoding validation: 705it [00:00, 2130.63it/s, docs=738, tokens=151671]
encoding validation: 705it [00:00, 2130.63it/s, docs=739, tokens=151917]
encoding validation: 705it [00:00, 2130.63it/s, docs=740, tokens=152057]
encoding validation: 705it [00:00, 2130.63it/s, docs=741, tokens=152313]
encoding validation: 705it [00:00, 2130.63it/s, docs=742, tokens=152477]
encoding validation: 705it [00:00, 2130.63it/s, docs=743, tokens=152680]
encoding validation: 705it [00:00, 2130.63it/s, docs=744, tokens=152833]
encoding validation: 705it [00:00, 2130.63it/s, docs=745, tokens=153013]
encoding validation: 705it [00:00, 2130.63it/s, docs=746, tokens=153161]
encoding validation: 705it [00:00, 2130.63it/s, docs=747, tokens=153310]
encoding validation: 705it [00:00, 2130.63it/s, docs=748, tokens=153505]
encoding validation: 705it [00:00, 2130.63it/s, docs=749, tokens=153656]
encoding validation: 705it [00:00, 2130.63it/s, docs=750, tokens=153866]
encoding validation: 705it [00:00, 2130.63it/s, docs=751, tokens=154020]
encoding validation: 705it [00:00, 2130.63it/s, docs=752, tokens=154229]
encoding validation: 705it [00:00, 2130.63it/s, docs=753, tokens=154357]
encoding validation: 705it [00:00, 2130.63it/s, docs=754, tokens=154549]
encoding validation: 705it [00:00, 2130.63it/s, docs=755, tokens=154746]
encoding validation: 705it [00:00, 2130.63it/s, docs=756, tokens=154900]
encoding validation: 705it [00:00, 2130.63it/s, docs=757, tokens=155077]
encoding validation: 705it [00:00, 2130.63it/s, docs=758, tokens=155305]
encoding validation: 705it [00:00, 2130.63it/s, docs=759, tokens=155475]
encoding validation: 705it [00:00, 2130.63it/s, docs=760, tokens=155616]
encoding validation: 705it [00:00, 2130.63it/s, docs=761, tokens=155738]
encoding validation: 705it [00:00, 2130.63it/s, docs=762, tokens=155861]
encoding validation: 705it [00:00, 2130.63it/s, docs=763, tokens=155950]
encoding validation: 705it [00:00, 2130.63it/s, docs=764, tokens=156107]
encoding validation: 705it [00:00, 2130.63it/s, docs=765, tokens=156291]
encoding validation: 705it [00:00, 2130.63it/s, docs=766, tokens=156445]
encoding validation: 705it [00:00, 2130.63it/s, docs=767, tokens=156638]
encoding validation: 705it [00:00, 2130.63it/s, docs=768, tokens=156806]
encoding validation: 705it [00:00, 2130.63it/s, docs=769, tokens=157004]
encoding validation: 705it [00:00, 2130.63it/s, docs=770, tokens=157202]
encoding validation: 705it [00:00, 2130.63it/s, docs=771, tokens=157401]
encoding validation: 705it [00:00, 2130.63it/s, docs=772, tokens=157584]
encoding validation: 705it [00:00, 2130.63it/s, docs=773, tokens=157718]
encoding validation: 705it [00:00, 2130.63it/s, docs=774, tokens=157897]
encoding validation: 705it [00:00, 2130.63it/s, docs=775, tokens=157980]
encoding validation: 705it [00:00, 2130.63it/s, docs=776, tokens=158156]
encoding validation: 705it [00:00, 2130.63it/s, docs=777, tokens=158345]
encoding validation: 705it [00:00, 2130.63it/s, docs=778, tokens=158552]
encoding validation: 705it [00:00, 2130.63it/s, docs=779, tokens=158725]
encoding validation: 705it [00:00, 2130.63it/s, docs=780, tokens=158834]
encoding validation: 705it [00:00, 2130.63it/s, docs=781, tokens=159040]
encoding validation: 705it [00:00, 2130.63it/s, docs=782, tokens=159233]
encoding validation: 705it [00:00, 2130.63it/s, docs=783, tokens=159430]
encoding validation: 705it [00:00, 2130.63it/s, docs=784, tokens=159605]
encoding validation: 705it [00:00, 2130.63it/s, docs=785, tokens=159808]
encoding validation: 705it [00:00, 2130.63it/s, docs=786, tokens=160004]
encoding validation: 705it [00:00, 2130.63it/s, docs=787, tokens=160250]
encoding validation: 705it [00:00, 2130.63it/s, docs=788, tokens=160437]
encoding validation: 705it [00:00, 2130.63it/s, docs=789, tokens=160609]
encoding validation: 705it [00:00, 2130.63it/s, docs=790, tokens=160836]
encoding validation: 705it [00:00, 2130.63it/s, docs=791, tokens=161051]
encoding validation: 705it [00:00, 2130.63it/s, docs=792, tokens=161270]
encoding validation: 705it [00:00, 2130.63it/s, docs=793, tokens=161423]
encoding validation: 705it [00:00, 2130.63it/s, docs=794, tokens=161575]
encoding validation: 705it [00:00, 2130.63it/s, docs=795, tokens=161786]
encoding validation: 705it [00:00, 2130.63it/s, docs=796, tokens=161992]
encoding validation: 705it [00:00, 2130.63it/s, docs=797, tokens=162209]
encoding validation: 705it [00:00, 2130.63it/s, docs=798, tokens=162385]
encoding validation: 705it [00:00, 2130.63it/s, docs=799, tokens=162642]
encoding validation: 705it [00:00, 2130.63it/s, docs=800, tokens=162833]
encoding validation: 705it [00:00, 2130.63it/s, docs=801, tokens=163032]
encoding validation: 705it [00:00, 2130.63it/s, docs=802, tokens=163290]
encoding validation: 705it [00:00, 2130.63it/s, docs=803, tokens=163448]
encoding validation: 705it [00:00, 2130.63it/s, docs=804, tokens=163598]
encoding validation: 705it [00:00, 2130.63it/s, docs=805, tokens=163820]
encoding validation: 705it [00:00, 2130.63it/s, docs=806, tokens=164079]
encoding validation: 705it [00:00, 2130.63it/s, docs=807, tokens=164246]
encoding validation: 705it [00:00, 2130.63it/s, docs=808, tokens=164440]
encoding validation: 705it [00:00, 2130.63it/s, docs=809, tokens=164614]
encoding validation: 705it [00:00, 2130.63it/s, docs=810, tokens=164809]
encoding validation: 705it [00:00, 2130.63it/s, docs=811, tokens=164959]
encoding validation: 705it [00:00, 2130.63it/s, docs=812, tokens=165128]
encoding validation: 705it [00:00, 2130.63it/s, docs=813, tokens=165352]
encoding validation: 705it [00:00, 2130.63it/s, docs=814, tokens=165516]
encoding validation: 705it [00:00, 2130.63it/s, docs=815, tokens=165716]
encoding validation: 705it [00:00, 2130.63it/s, docs=816, tokens=165906]
